ApplicationID,Name,Gender,Age,City,State,AppliedProgram,ApplicationStatus,DateApplied,TestDate,QuantitativeScore,LogicalScore,VerbalScore,TotalScore,NumThankYou,NumFollowUp,NumReminder,NumAppStatus,AvgResponseTime,LastCommDate,MostFrequentChannel,InterviewerName,InterviewDate,Score,Feedback
A02507,Ryan Baker,Male,20,New Austinside,Arkansas,Arts,Submitted,2023-12-13 00:00:00,2024-04-01 00:00:00,18,38,12,68,0,0,0,1,2,2024-10-22 00:00:00,Phone Call,Michael Arias,2024-02-23 00:00:00,94,Excellent communication
A02508,Lori Scott,Male,28,Jennifermouth,California,Engineering,Rejected,2024-11-09 00:00:00,2024-10-14 00:00:00,11,28,11,50,1,0,0,0,4,2024-03-15 00:00:00,Email,Austin Carter,2024-01-15 00:00:00,50,Excellent communication
A02509,Jake Henry,Female,19,Aguirrefurt,Connecticut,Computer Science,Submitted,2024-06-10 00:00:00,2024-02-13 00:00:00,10,34,35,79,1,0,0,0,4,2024-08-16 00:00:00,WhatsApp,Elizabeth Ochoa,2024-03-21 00:00:00,93,Good technical skills
A02510,Kelli Moore,Female,18,East Davidstad,Idaho,Law,Interview Scheduled,2024-06-13 00:00:00,2024-11-13 00:00:00,31,11,19,61,1,0,0,0,24,2024-05-15 00:00:00,WhatsApp,Katherine Turner,2024-06-16 00:00:00,84,Needs improvement
A02511,Amanda Montgomery,Male,21,North Elizabeth,Nevada,Engineering,Interview Scheduled,2024-07-26 00:00:00,2024-11-19 00:00:00,13,35,33,81,0,1,0,0,4,2024-08-18 00:00:00,Email,Michael Henderson,2024-11-18 00:00:00,98,Needs improvement
A02512,Angela Chaney,Other,30,Stonefurt,Illinois,Law,Rejected,2024-02-03 00:00:00,2024-01-29 00:00:00,31,16,37,84,0,1,0,0,6,2024-02-02 00:00:00,Email,Dawn Smith,2024-11-10 00:00:00,93,Average performance
A02513,Paul Patel,Male,35,Chasemouth,Idaho,Engineering,Accepted,2024-08-10 00:00:00,2024-11-09 00:00:00,26,24,26,76,0,0,0,1,2,2024-06-21 00:00:00,WhatsApp,Lynn Hughes,2024-04-09 00:00:00,100,Average performance
A02514,Shelly Oneill,Female,25,South Ryanburgh,Tennessee,Business,Accepted,2024-02-17 00:00:00,2024-10-05 00:00:00,22,33,37,92,0,0,1,0,24,2024-04-20 00:00:00,Phone Call,Amanda Anderson,2024-04-08 00:00:00,65,Needs improvement
A02515,Russell Moore,Female,25,East Donaldland,Kentucky,Arts,Accepted,2023-12-26 00:00:00,2024-04-07 00:00:00,30,23,37,90,0,0,1,0,24,2024-10-26 00:00:00,Email,Matthew Stevenson,2024-10-24 00:00:00,88,Excellent communication
A02516,Shannon Sellers,Male,21,Manuelstad,Pennsylvania,Law,Accepted,2024-04-12 00:00:00,2024-01-11 00:00:00,23,37,38,98,0,0,0,1,12,2023-12-21 00:00:00,Email,Yvette Harmon,2024-08-01 00:00:00,54,Needs improvement
A02517,Scott Walker,Other,35,North Marcusview,New York,Law,Submitted,2024-04-04 00:00:00,2024-08-04 00:00:00,35,20,17,72,0,0,0,1,6,2024-03-14 00:00:00,Phone Call,Maria Austin,2024-12-05 00:00:00,68,Good technical skills
A02518,Monica Lawson,Female,20,Benjaminfurt,Tennessee,Law,Accepted,2023-12-16 00:00:00,2024-06-17 00:00:00,39,39,31,109,0,0,0,1,6,2024-02-07 00:00:00,Email,Sarah Wong,2024-08-27 00:00:00,56,Needs improvement
A02519,Laura Scott,Other,35,South David,South Dakota,Arts,Accepted,2024-07-24 00:00:00,2024-06-23 00:00:00,15,36,30,81,0,1,0,0,12,2024-09-18 00:00:00,Phone Call,Benjamin Smith,2024-04-07 00:00:00,62,Needs improvement
A02520,Jacqueline Spencer,Male,18,Johnchester,Iowa,Computer Science,Interview Scheduled,2024-05-22 00:00:00,2024-02-05 00:00:00,39,31,21,91,0,0,1,0,12,2024-04-21 00:00:00,WhatsApp,Anthony Stanton,2024-07-02 00:00:00,100,Average performance
A02521,Angela Robinson,Other,21,West Charles,Georgia,Business,Rejected,2024-11-21 00:00:00,2024-10-12 00:00:00,32,22,19,73,0,0,1,0,2,2024-07-25 00:00:00,WhatsApp,Dylan Mcmahon,2024-09-04 00:00:00,68,Good technical skills
A02522,Steven Martin,Male,31,South Jennyland,North Dakota,Business,Rejected,2024-05-08 00:00:00,2024-09-23 00:00:00,30,25,22,77,1,0,0,0,6,2024-08-03 00:00:00,Phone Call,Robin Mccoy,2024-03-19 00:00:00,93,Good technical skills
A02523,Raymond White,Female,23,Reginaldshire,Ohio,Business,Interview Scheduled,2023-12-19 00:00:00,2024-09-30 00:00:00,27,18,24,69,0,1,0,0,6,2024-06-05 00:00:00,Email,Kristi Bond,2024-06-26 00:00:00,98,Needs improvement
A02524,Gary Russell,Other,32,Zacharymouth,Iowa,Engineering,Rejected,2024-01-03 00:00:00,2024-08-07 00:00:00,37,37,33,107,0,0,0,1,24,2024-06-11 00:00:00,Phone Call,Aaron Lee,2024-11-14 00:00:00,88,Average performance
A02525,Frank Castillo,Female,23,Woodsmouth,Virginia,Law,Rejected,2024-06-30 00:00:00,2024-12-05 00:00:00,16,39,35,90,0,0,0,1,6,2024-01-19 00:00:00,Email,Angie Robertson,2024-11-27 00:00:00,78,Excellent communication
A02527,Dr. Elizabeth Fitzgerald,Female,21,Murphymouth,Georgia,Business,Submitted,2024-11-20 00:00:00,2024-03-07 00:00:00,15,28,33,76,0,0,1,0,12,2024-09-25 00:00:00,Phone Call,Victoria Peterson,2024-11-14 00:00:00,62,Average performance
A02528,Eric Ramos,Female,22,North Rogerport,Alaska,Business,Interview Scheduled,2024-08-14 00:00:00,2024-01-16 00:00:00,15,15,39,69,0,1,0,0,2,2024-07-24 00:00:00,WhatsApp,Jacqueline Simmons,2024-07-08 00:00:00,58,Excellent communication
A02529,Amanda Mathis,Other,30,West Benjaminview,Maine,Arts,Accepted,2024-01-06 00:00:00,2024-10-05 00:00:00,20,40,21,81,0,0,0,1,48,2024-09-19 00:00:00,WhatsApp,Kristen Wright,2024-08-30 00:00:00,53,Needs improvement
A02530,Michele Harris,Female,22,East Christopherberg,Oregon,Business,Rejected,2024-11-06 00:00:00,2024-02-15 00:00:00,35,23,35,93,0,0,0,1,12,2024-03-04 00:00:00,WhatsApp,Scott Browning,2024-08-14 00:00:00,66,Needs improvement
A02531,Holly Morris,Other,19,West Xavier,Florida,Arts,Accepted,2024-10-03 00:00:00,2024-08-19 00:00:00,38,25,22,85,0,0,0,1,12,2024-11-09 00:00:00,WhatsApp,Tara Berry,2024-01-20 00:00:00,60,Average performance
A02532,Emily Sims,Female,19,Blakeburgh,Washington,Computer Science,Rejected,2024-07-27 00:00:00,2024-04-28 00:00:00,38,11,33,82,0,0,1,0,12,2024-09-07 00:00:00,Email,Tracey Burgess,2024-04-06 00:00:00,73,Excellent communication
A02534,Shannon Cabrera,Female,27,New Theresachester,Virginia,Business,Rejected,2024-07-17 00:00:00,2024-10-04 00:00:00,24,31,29,84,0,1,0,0,12,2023-12-28 00:00:00,Email,Melissa Benton,2024-11-13 00:00:00,57,Average performance
A02535,Sandy Gutierrez,Female,19,Port David,Maine,Law,Submitted,2023-12-28 00:00:00,2024-10-06 00:00:00,33,31,37,101,0,0,0,1,6,2024-04-10 00:00:00,Email,Kerry Thompson,2024-02-21 00:00:00,83,Needs improvement
A02537,Anne Hoover,Female,29,Laurabury,Alabama,Law,Accepted,2024-03-06 00:00:00,2024-01-25 00:00:00,29,10,32,71,1,0,0,0,4,2024-01-26 00:00:00,Phone Call,Ashley Taylor,2024-06-02 00:00:00,71,Needs improvement
A02538,Edward Morrison,Male,19,Bethport,Utah,Engineering,Interview Scheduled,2024-09-13 00:00:00,2024-01-15 00:00:00,39,40,25,104,0,0,0,1,24,2024-06-22 00:00:00,Email,Jennifer Herman,2024-09-17 00:00:00,70,Average performance
A02539,Ryan Peters,Female,30,South Russell,Maine,Arts,Rejected,2024-03-13 00:00:00,2024-05-02 00:00:00,14,39,38,91,0,0,1,0,48,2024-06-16 00:00:00,Email,Jade Goodman,2024-08-04 00:00:00,99,Excellent communication
A02540,Eric Bryan,Female,30,Ericksonshire,Idaho,Engineering,Rejected,2024-06-09 00:00:00,2024-09-07 00:00:00,37,32,14,83,1,0,0,0,4,2024-05-29 00:00:00,Email,Jonathan Pena,2024-05-14 00:00:00,94,Needs improvement
A02541,Edward Booker,Male,24,Leonardchester,Washington,Law,Submitted,2024-04-05 00:00:00,2024-11-26 00:00:00,11,14,27,52,0,0,1,0,6,2024-03-24 00:00:00,Phone Call,Shannon Campbell,2024-02-04 00:00:00,70,Good technical skills
A02542,Michael Davis,Other,30,Turnerville,Indiana,Law,Interview Scheduled,2023-12-14 00:00:00,2024-07-07 00:00:00,38,32,35,105,0,0,1,0,4,2024-11-17 00:00:00,Phone Call,Valerie Stone,2024-05-19 00:00:00,78,Excellent communication
A02543,Michael Williams,Male,19,New Arthurmouth,Delaware,Business,Rejected,2023-12-31 00:00:00,2024-11-21 00:00:00,21,33,30,84,0,1,0,0,2,2024-10-14 00:00:00,Email,Samuel Carter,2024-05-29 00:00:00,74,Good technical skills
A02544,Mrs. Valerie Hunter DDS,Female,32,East Erikberg,New Hampshire,Arts,Interview Scheduled,2024-01-22 00:00:00,2024-03-30 00:00:00,18,25,20,63,1,0,0,0,24,2024-08-01 00:00:00,WhatsApp,Thomas Allison,2024-05-13 00:00:00,59,Average performance
A02545,David Benson,Other,31,East Todd,Alaska,Business,Interview Scheduled,2024-08-03 00:00:00,2024-02-26 00:00:00,32,13,14,59,0,0,1,0,24,2024-01-22 00:00:00,Phone Call,Kathy Blevins,2024-03-04 00:00:00,82,Needs improvement
A02546,Dakota Hanna,Other,30,Lake Jeannemouth,Wyoming,Law,Interview Scheduled,2024-06-11 00:00:00,2024-08-26 00:00:00,32,39,17,88,0,0,0,1,12,2024-04-23 00:00:00,Phone Call,Sonya Mcdonald,2024-02-06 00:00:00,100,Needs improvement
A02547,Mike Smith,Other,24,Charlesshire,Minnesota,Arts,Accepted,2024-08-18 00:00:00,2024-05-20 00:00:00,14,26,10,50,0,0,1,0,2,2024-03-25 00:00:00,Email,Kari Richardson,2024-05-31 00:00:00,92,Good technical skills
A02549,Linda Barnes,Other,18,South Samantha,Kentucky,Computer Science,Accepted,2024-03-20 00:00:00,2024-08-16 00:00:00,23,23,37,83,0,1,0,0,6,2024-04-10 00:00:00,Phone Call,Cynthia Thompson,2024-12-02 00:00:00,90,Excellent communication
A02550,Gerald Tucker,Female,32,South Jennifer,Nebraska,Computer Science,Submitted,2024-05-10 00:00:00,2024-05-15 00:00:00,28,11,27,66,0,1,0,0,24,2024-04-12 00:00:00,Phone Call,Eric Holland,2024-04-28 00:00:00,81,Needs improvement
A02551,Juan Bond,Male,34,Hernandezside,Nebraska,Business,Submitted,2024-02-17 00:00:00,2024-10-17 00:00:00,18,12,29,59,0,1,0,0,48,2024-10-23 00:00:00,Email,Jason Johnson,2024-11-16 00:00:00,74,Average performance
A02552,Heather Miles,Other,31,Raymondmouth,Kansas,Law,Submitted,2024-10-18 00:00:00,2024-06-14 00:00:00,14,20,11,45,0,0,0,1,12,2024-06-18 00:00:00,WhatsApp,Jonathan Jarvis,2024-09-12 00:00:00,54,Excellent communication
A02554,Kayla Dawson,Other,18,Klinemouth,Nebraska,Engineering,Accepted,2024-04-12 00:00:00,2024-06-02 00:00:00,24,40,37,101,0,0,0,1,48,2024-09-05 00:00:00,WhatsApp,Ronald Martinez,2024-03-14 00:00:00,60,Good technical skills
A02555,Edgar Howe,Male,22,West Kristin,Missouri,Law,Interview Scheduled,2024-02-10 00:00:00,2024-09-09 00:00:00,31,17,40,88,0,0,1,0,24,2024-10-03 00:00:00,WhatsApp,Kyle Maldonado,2024-01-23 00:00:00,95,Average performance
A02556,Stacey Bean,Other,18,North Jenniferport,Texas,Law,Interview Scheduled,2024-10-27 00:00:00,2024-03-14 00:00:00,15,40,31,86,0,1,0,0,24,2024-09-18 00:00:00,WhatsApp,Steven Woodard,2024-06-26 00:00:00,82,Needs improvement
A02557,Kathryn Campos,Other,34,Bowersville,California,Computer Science,Accepted,2024-03-19 00:00:00,2024-11-28 00:00:00,24,29,30,83,0,0,0,1,4,2024-08-28 00:00:00,Email,John Swanson,2024-09-24 00:00:00,69,Average performance
A02558,Mr. Jonathan Rivera,Male,20,Smithville,Oklahoma,Computer Science,Rejected,2024-07-15 00:00:00,2024-01-07 00:00:00,37,10,33,80,0,0,0,1,24,2024-12-09 00:00:00,Email,Dr. Lisa Shaw DDS,2024-01-18 00:00:00,90,Average performance
A02559,John Flores,Female,32,Colonside,Minnesota,Law,Submitted,2024-12-06 00:00:00,2024-06-17 00:00:00,28,16,16,60,0,1,0,0,24,2024-06-29 00:00:00,WhatsApp,Matthew Hensley DDS,2024-11-21 00:00:00,73,Needs improvement
A02560,Andrew Zhang,Female,27,Alisonside,Kansas,Engineering,Rejected,2024-10-21 00:00:00,2024-07-18 00:00:00,11,26,12,49,0,0,0,1,24,2024-11-25 00:00:00,Email,Caroline Aguilar,2024-10-15 00:00:00,52,Excellent communication
A02561,Jessica Brooks,Other,28,Rodneyville,California,Law,Submitted,2024-03-31 00:00:00,2023-12-15 00:00:00,25,32,40,97,0,1,0,0,2,2024-08-16 00:00:00,Email,Heidi Cortez,2024-11-21 00:00:00,63,Excellent communication
A02562,Jamie Howe,Female,22,South Brenda,Connecticut,Computer Science,Submitted,2024-07-05 00:00:00,2024-07-28 00:00:00,40,13,11,64,0,1,0,0,6,2024-02-27 00:00:00,Phone Call,Dawn Ellis,2024-02-13 00:00:00,63,Needs improvement
A02563,Chloe Owen,Male,28,North Andreport,Delaware,Law,Submitted,2024-10-21 00:00:00,2024-12-09 00:00:00,16,21,31,68,0,1,0,0,12,2024-12-03 00:00:00,Email,Monique Mckay,2024-04-10 00:00:00,66,Needs improvement
A02564,Steven Gonzalez,Female,26,Port Ashleymouth,Alabama,Business,Submitted,2024-07-08 00:00:00,2024-05-22 00:00:00,35,13,15,63,1,0,0,0,2,2024-11-08 00:00:00,WhatsApp,Ryan Foster DDS,2024-10-29 00:00:00,85,Average performance
A02565,Gina Smith,Female,24,Wardbury,Georgia,Computer Science,Rejected,2024-01-21 00:00:00,2024-02-06 00:00:00,14,21,17,52,0,1,0,0,6,2024-03-02 00:00:00,Phone Call,Maureen Johnson,2024-03-23 00:00:00,64,Good technical skills
A02566,Jeffery Gutierrez,Male,22,New Tomside,Kentucky,Engineering,Submitted,2024-05-14 00:00:00,2024-03-25 00:00:00,27,14,33,74,0,1,0,0,12,2024-02-06 00:00:00,Phone Call,Blake Martinez,2024-12-01 00:00:00,71,Average performance
A02567,Julie Fitzgerald,Male,24,West Jamesmouth,Kentucky,Business,Rejected,2023-12-22 00:00:00,2024-08-12 00:00:00,38,38,36,112,1,0,0,0,2,2024-10-07 00:00:00,WhatsApp,Megan Brennan,2024-02-24 00:00:00,59,Excellent communication
A02569,Douglas Werner,Female,31,South Donaldport,Georgia,Business,Rejected,2024-10-21 00:00:00,2024-03-23 00:00:00,33,38,23,94,0,0,0,1,4,2024-05-15 00:00:00,Phone Call,Stephanie Barrera,2024-04-08 00:00:00,98,Good technical skills
A02570,Kimberly Collins,Female,20,West Williammouth,Kentucky,Arts,Submitted,2024-01-07 00:00:00,2024-05-09 00:00:00,32,15,30,77,0,0,0,1,6,2024-12-01 00:00:00,WhatsApp,Stephanie Jones,2024-01-01 00:00:00,93,Excellent communication
A02571,Neil Rangel,Other,25,South Cassandratown,Utah,Engineering,Rejected,2024-03-26 00:00:00,2024-11-05 00:00:00,17,39,35,91,1,0,0,0,2,2024-08-28 00:00:00,Phone Call,Michelle Villarreal,2023-12-16 00:00:00,85,Average performance
A02572,Jade Stevens,Female,30,Port Willieborough,North Carolina,Engineering,Submitted,2024-09-06 00:00:00,2024-06-29 00:00:00,23,16,20,59,0,0,1,0,4,2024-05-21 00:00:00,Email,Leslie Good,2024-03-03 00:00:00,71,Good technical skills
A02573,Joseph Figueroa,Female,34,West John,Oklahoma,Arts,Interview Scheduled,2024-12-02 00:00:00,2024-05-31 00:00:00,13,30,18,61,0,1,0,0,2,2023-12-19 00:00:00,WhatsApp,David Rodriguez,2024-11-30 00:00:00,98,Good technical skills
A02574,David Wilson,Male,29,West Jocelyn,Wyoming,Arts,Interview Scheduled,2024-05-01 00:00:00,2024-04-30 00:00:00,20,40,28,88,0,1,0,0,2,2024-04-23 00:00:00,WhatsApp,Michelle Hines,2024-07-27 00:00:00,77,Excellent communication
A02576,David Watkins,Male,21,Corychester,Kansas,Computer Science,Rejected,2024-07-06 00:00:00,2024-07-15 00:00:00,12,37,20,69,1,0,0,0,6,2024-10-16 00:00:00,Phone Call,Kyle Yu,2024-05-18 00:00:00,99,Average performance
A02577,Kenneth Turner,Female,35,Dwaynestad,Montana,Law,Accepted,2024-03-28 00:00:00,2024-08-12 00:00:00,11,37,22,70,0,0,0,1,12,2024-02-13 00:00:00,Phone Call,Darren Nunez,2024-12-07 00:00:00,54,Average performance
A02578,Linda Brown,Other,30,Lake Sherryton,Arkansas,Arts,Submitted,2024-09-12 00:00:00,2024-09-30 00:00:00,13,34,16,63,0,1,0,0,12,2024-07-12 00:00:00,Email,Tonya Clark,2024-10-03 00:00:00,52,Good technical skills
A02579,Nathan Macdonald,Other,33,Douglasside,Idaho,Arts,Rejected,2024-07-14 00:00:00,2024-05-12 00:00:00,24,19,22,65,1,0,0,0,12,2024-08-28 00:00:00,Email,Chad Jones,2024-03-23 00:00:00,77,Good technical skills
A02580,Kyle Myers,Other,35,East William,New Mexico,Arts,Interview Scheduled,2024-09-04 00:00:00,2024-06-04 00:00:00,24,18,13,55,0,0,0,1,12,2024-01-06 00:00:00,WhatsApp,Miranda Dunn,2024-07-19 00:00:00,74,Good technical skills
A02581,Matthew Aguilar,Female,28,Angelview,New Mexico,Business,Submitted,2024-06-06 00:00:00,2024-03-30 00:00:00,26,39,32,97,0,0,1,0,12,2024-01-17 00:00:00,WhatsApp,Lindsay Hill,2024-05-02 00:00:00,92,Average performance
A02582,Mary Long,Male,20,Campbellborough,Vermont,Computer Science,Interview Scheduled,2024-10-26 00:00:00,2024-04-15 00:00:00,39,29,13,81,1,0,0,0,24,2024-01-13 00:00:00,Phone Call,Amanda Mason,2024-07-13 00:00:00,72,Good technical skills
A02583,Monique Alvarado,Other,23,Port Susan,Wyoming,Law,Accepted,2023-12-17 00:00:00,2024-07-28 00:00:00,19,34,29,82,0,0,0,1,24,2024-11-21 00:00:00,WhatsApp,Charles Hughes,2024-11-13 00:00:00,72,Average performance
A02584,Mary Bullock,Male,30,New Sarahmouth,Vermont,Engineering,Submitted,2024-06-24 00:00:00,2024-03-20 00:00:00,21,35,22,78,0,1,0,0,24,2024-12-09 00:00:00,Email,Andrew Johnson,2024-01-30 00:00:00,68,Needs improvement
A02585,Debra Cantrell,Male,26,Lindachester,Ohio,Engineering,Accepted,2024-09-29 00:00:00,2024-01-21 00:00:00,24,11,29,64,0,1,0,0,12,2024-09-17 00:00:00,Phone Call,Jacob Roberts DVM,2024-02-07 00:00:00,77,Average performance
A02586,Christina Ford,Other,28,Dominguezborough,Indiana,Arts,Interview Scheduled,2023-12-19 00:00:00,2024-01-20 00:00:00,31,36,28,95,1,0,0,0,24,2024-02-28 00:00:00,Phone Call,John Jimenez,2024-07-10 00:00:00,63,Needs improvement
A02587,Richard Pierce,Male,29,East Lucas,Delaware,Business,Interview Scheduled,2024-04-18 00:00:00,2023-12-27 00:00:00,37,26,17,80,1,0,0,0,6,2024-07-05 00:00:00,Phone Call,Marcus Jacobs,2024-05-25 00:00:00,68,Needs improvement
A02588,Caitlin Richardson,Male,29,North Rhonda,Massachusetts,Computer Science,Rejected,2023-12-24 00:00:00,2024-04-15 00:00:00,30,40,13,83,0,0,1,0,6,2024-03-26 00:00:00,WhatsApp,Kurt Richardson,2024-08-02 00:00:00,78,Excellent communication
A02589,John Abbott,Male,32,West Joshua,Vermont,Computer Science,Rejected,2024-09-28 00:00:00,2024-07-23 00:00:00,28,35,17,80,1,0,0,0,2,2024-12-08 00:00:00,Phone Call,Glenn Reynolds,2024-01-20 00:00:00,55,Needs improvement
A02590,Anna Richardson,Female,26,South Mary,South Dakota,Computer Science,Interview Scheduled,2024-06-03 00:00:00,2024-08-23 00:00:00,22,13,14,49,0,1,0,0,48,2024-01-30 00:00:00,Email,Derrick Hoffman,2024-01-04 00:00:00,56,Good technical skills
A02591,Jason Buck,Male,33,New Destinyview,Utah,Law,Rejected,2024-08-09 00:00:00,2024-03-11 00:00:00,11,26,16,53,0,1,0,0,24,2024-11-03 00:00:00,WhatsApp,Brianna Wiley,2024-03-02 00:00:00,57,Good technical skills
A02593,Laurie Haynes,Other,23,New Tiffanyfurt,Florida,Law,Submitted,2024-09-27 00:00:00,2024-01-22 00:00:00,36,38,37,111,0,0,1,0,12,2024-02-03 00:00:00,WhatsApp,Jose Marshall,2024-01-10 00:00:00,76,Needs improvement
A02594,James James,Female,21,Nancymouth,Missouri,Engineering,Submitted,2024-10-18 00:00:00,2024-03-04 00:00:00,29,34,30,93,0,1,0,0,4,2024-01-16 00:00:00,Phone Call,Tracy Price,2024-09-12 00:00:00,66,Good technical skills
A02595,Amanda Berry,Other,33,New Rodney,Indiana,Arts,Submitted,2023-12-19 00:00:00,2024-02-24 00:00:00,29,11,24,64,0,1,0,0,4,2024-11-03 00:00:00,WhatsApp,Edward Miller,2023-12-12 00:00:00,63,Excellent communication
A02596,Michaela Avila,Male,25,East Katrinafurt,Alaska,Arts,Rejected,2024-09-24 00:00:00,2024-11-16 00:00:00,16,37,15,68,1,0,0,0,6,2024-03-09 00:00:00,Email,John Williams,2023-12-26 00:00:00,86,Average performance
A02597,Kayla Randall,Other,35,North Paula,West Virginia,Business,Interview Scheduled,2024-12-07 00:00:00,2024-05-31 00:00:00,33,28,21,82,0,0,1,0,4,2024-06-04 00:00:00,Phone Call,Lauren Reid,2024-01-21 00:00:00,83,Average performance
A02598,Troy Campbell,Male,20,Andersonberg,Indiana,Computer Science,Interview Scheduled,2024-07-28 00:00:00,2024-01-14 00:00:00,16,28,22,66,0,0,0,1,6,2024-02-18 00:00:00,WhatsApp,Robert Morse,2024-09-05 00:00:00,99,Excellent communication
A02599,Patricia Smith,Female,32,Port Theresa,Mississippi,Business,Rejected,2024-06-24 00:00:00,2024-09-28 00:00:00,20,38,16,74,0,1,0,0,2,2024-07-15 00:00:00,Phone Call,Diane Dixon,2024-06-14 00:00:00,88,Average performance
A02600,Kimberly Wood,Female,32,Hatfieldstad,Virginia,Engineering,Interview Scheduled,2024-09-10 00:00:00,2024-02-03 00:00:00,32,23,14,69,1,0,0,0,48,2024-02-14 00:00:00,WhatsApp,Gregory Harris,2024-04-17 00:00:00,83,Needs improvement
A02601,Michael Montoya,Other,31,New Jesse,New York,Law,Interview Scheduled,2024-11-20 00:00:00,2024-06-21 00:00:00,26,20,32,78,1,0,0,0,6,2024-06-11 00:00:00,Phone Call,Darrell Richards,2024-06-13 00:00:00,55,Average performance
A02602,Valerie Simpson,Male,26,Matthewmouth,Oregon,Arts,Interview Scheduled,2024-06-04 00:00:00,2024-11-25 00:00:00,15,35,37,87,0,0,0,1,48,2024-05-20 00:00:00,WhatsApp,Amanda Jarvis,2024-07-07 00:00:00,78,Average performance
A02603,Karen Castillo,Male,27,Moorestad,Florida,Business,Accepted,2023-12-18 00:00:00,2024-11-07 00:00:00,12,39,27,78,0,1,0,0,24,2024-02-15 00:00:00,Phone Call,Lee Mckay,2024-04-29 00:00:00,80,Needs improvement
A02604,John Smith,Male,22,West Seth,Oklahoma,Engineering,Interview Scheduled,2024-09-02 00:00:00,2024-03-13 00:00:00,11,21,18,50,0,1,0,0,2,2024-02-04 00:00:00,Phone Call,Shannon Jackson,2024-04-17 00:00:00,72,Average performance
A02606,Amanda Allen,Other,31,Maciasview,Arkansas,Computer Science,Submitted,2024-01-06 00:00:00,2024-08-14 00:00:00,35,24,32,91,1,0,0,0,12,2024-07-07 00:00:00,WhatsApp,Thomas Martinez,2024-10-17 00:00:00,89,Needs improvement
A02607,James Collins,Female,34,Millerchester,Alaska,Law,Rejected,2024-04-22 00:00:00,2024-02-10 00:00:00,15,15,12,42,0,1,0,0,12,2024-03-21 00:00:00,Phone Call,Heather Gonzalez,2024-03-17 00:00:00,68,Average performance
A02608,Emily Phillips,Male,18,East Heatherville,Mississippi,Arts,Accepted,2024-07-29 00:00:00,2024-12-07 00:00:00,21,29,21,71,0,1,0,0,2,2024-08-18 00:00:00,Email,Heather Martin,2024-05-21 00:00:00,96,Excellent communication
A02609,Brian Bradford,Female,34,Jasonland,Idaho,Law,Submitted,2024-02-24 00:00:00,2024-07-11 00:00:00,27,16,34,77,0,1,0,0,48,2024-05-10 00:00:00,Email,Parker Jackson,2024-02-07 00:00:00,78,Excellent communication
A02610,Ricardo Hernandez,Other,20,Martinbury,Kentucky,Business,Submitted,2024-12-01 00:00:00,2023-12-27 00:00:00,12,31,31,74,0,0,0,1,24,2024-09-02 00:00:00,Phone Call,Bianca Santana,2024-09-14 00:00:00,67,Good technical skills
A02611,Brandon Anderson,Male,33,New Patrickside,Louisiana,Engineering,Interview Scheduled,2024-10-25 00:00:00,2024-11-22 00:00:00,33,34,27,94,1,0,0,0,4,2024-01-29 00:00:00,Email,Tammy Allen,2024-11-17 00:00:00,63,Average performance
A02612,Matthew Mays,Other,32,West Alex,Georgia,Computer Science,Submitted,2024-01-14 00:00:00,2024-04-19 00:00:00,36,38,30,104,1,0,0,0,48,2024-10-01 00:00:00,WhatsApp,Charles Thomas,2024-01-29 00:00:00,51,Average performance
