ApplicationID,Name,Gender,Age,City,State,AppliedProgram,ApplicationStatus,DateApplied
A02965,Amanda Wilson,Female,34,Johnsonview,Wyoming,Engineering,Accepted,2024-11-14
A02966,Jason Soto,Other,26,Port Zachary,Alaska,Business,Interview Scheduled,2024-01-20
A02967,Kimberly Sherman,Male,18,Port Jeffreyberg,Montana,Law,Accepted,2024-11-18
A02968,Robert Byrd,Male,30,Smithchester,Oklahoma,Computer Science,Interview Scheduled,2024-06-03
A02969,Rebecca Davis,Female,29,Kellyhaven,Oklahoma,Law,Rejected,2024-02-09
A02970,Jeremy Gay DVM,Other,31,Port Charlesburgh,Maine,Law,Submitted,2023-12-18
A02971,Michael Evans,Male,18,North Eric,Maine,Computer Science,Submitted,2024-05-03
A02972,Amber Chase,Male,34,Jacksonfort,Pennsylvania,Business,Interview Scheduled,2024-10-09
A02973,Jessica Williams,Female,35,Mitchellside,Alaska,Business,Submitted,2024-07-31
A02974,Jennifer Brewer,Female,23,North Terry,Florida,Business,Interview Scheduled,2024-03-15
A02975,Seth Phillips,Male,31,West Thomasmouth,Georgia,Engineering,Accepted,2024-07-30
A02976,Michael Andrade,Male,18,Shawnafort,Massachusetts,Engineering,Rejected,2024-06-12
A02977,Gregory Myers,Other,18,Joechester,Missouri,Business,Rejected,2024-01-18
A02978,Amanda Schwartz,Other,25,Mistyborough,Ohio,Computer Science,Interview Scheduled,2024-02-11
A02979,Christina Duarte,Female,20,Port Theresa,Washington,Computer Science,Submitted,2024-04-13
A02980,David Douglas,Male,26,South Bailey,Oklahoma,Law,Accepted,2024-07-29
A02981,Gary Mendez,Female,35,Lake Anthonyberg,Iowa,Engineering,Rejected,2024-03-26
A02982,Carolyn Price,Female,18,East Mark,Alaska,Computer Science,Accepted,2024-07-08
A02983,Tara Griffin,Other,27,Johnsonville,New Hampshire,Business,Rejected,2024-11-18
A02984,Elaine Gonzales,Female,27,North Jennifer,Kansas,Law,Accepted,2024-09-12
A02985,Heather Burton,Male,26,West Suzanne,Illinois,Arts,Interview Scheduled,2024-11-24
A02986,Rachel Moore,Female,31,Gilmoreton,Delaware,Business,Submitted,2024-08-05
A02987,Dr. Kimberly Martinez PhD,Female,27,Tinaburgh,New York,Computer Science,Submitted,2024-10-31
A02988,Cheryl Butler,Female,32,Lake Daniel,New Jersey,Engineering,Rejected,2024-12-08
A02989,Erin Hamilton,Male,32,Wolfeview,Pennsylvania,Engineering,Submitted,2024-04-10
A02990,Marcus Hood,Other,28,New Timothystad,Indiana,Arts,Accepted,2024-07-18
A02991,Sarah Jones,Other,30,Herreramouth,Florida,Engineering,Rejected,2024-11-19
A02992,Eric Butler,Male,20,Whiteburgh,Maine,Business,Accepted,2024-01-14
A02993,Nicholas Robbins,Other,28,Port Paulaborough,Louisiana,Arts,Accepted,2023-12-10
A02994,Casey Aguilar,Female,26,Lake Nicolas,Tennessee,Engineering,Submitted,2024-04-20
A02995,Christian Mcgrath,Other,26,Taylorberg,California,Law,Accepted,2024-10-10
A02996,Jerry Park,Other,35,South Joshua,Georgia,Business,Submitted,2024-07-22
A02997,Chad Graham,Male,28,Port Leahville,Hawaii,Computer Science,Interview Scheduled,2024-11-07
A02998,Jeff Sparks,Other,24,Port Steven,Louisiana,Business,Interview Scheduled,2024-05-30
A02999,Kevin Ayers,Female,20,Yorkberg,Michigan,Arts,Rejected,2024-01-28
A03000,Debra Ochoa,Male,32,New Tara,New Mexico,Arts,Rejected,2023-12-14
A03001,Terrance Wagner,Male,19,Lake Ronaldfort,New York,Law,Rejected,2024-05-11
A03002,Veronica Fisher,Other,21,Anthonyberg,Wyoming,Arts,Rejected,2024-02-07
A03003,Julia Roberts,Other,20,New Mackenzieville,Hawaii,Business,Submitted,2024-12-06
A03004,John Huynh,Female,18,Smithmouth,Michigan,Law,Submitted,2024-05-09
A03005,Jodi Frazier,Male,21,Davidhaven,Georgia,Arts,Accepted,2024-09-10
A03006,Nancy Lopez,Female,19,South Eric,Iowa,Law,Accepted,2024-07-22
A03007,Michael Kennedy,Male,19,New Jennifer,Louisiana,Computer Science,Accepted,2024-09-07
A03008,Benjamin Thompson,Other,24,Murrayside,New Jersey,Law,Accepted,2024-10-03
A03009,Jacqueline Ford,Other,27,North Richardmouth,Alabama,Computer Science,Rejected,2024-03-06
A03010,Caitlin Khan,Other,34,North Kendra,Wisconsin,Business,Rejected,2024-09-29
A03011,Juan Gibson,Other,24,Walterland,Texas,Business,Submitted,2024-03-15
A03012,Christopher Brown,Male,19,New Patrick,Minnesota,Business,Accepted,2024-02-29
A03013,Mikayla Garcia,Male,31,West Courtneymouth,Wisconsin,Business,Accepted,2024-09-09
A03014,Kaitlyn Williams,Other,20,Shawntown,Nevada,Computer Science,Interview Scheduled,2024-12-09
A03015,Stacie Cohen,Other,22,Owenmouth,West Virginia,Law,Rejected,2024-04-03
A03016,Jennifer Johnson,Male,24,East Timothyton,Nebraska,Business,Interview Scheduled,2023-12-13
A03017,Isabel Morgan,Female,25,North Matthewmouth,Maine,Arts,Interview Scheduled,2024-10-28
A03018,Abigail Acosta,Female,26,Bookershire,North Carolina,Business,Rejected,2024-12-06
A03019,Cynthia Sullivan,Other,26,Larryberg,Indiana,Computer Science,Accepted,2024-07-08
A03020,Shane Martin,Other,34,Collinsland,Hawaii,Business,Rejected,2024-01-22
A03021,Patricia Bradley,Female,33,Kaylamouth,South Dakota,Computer Science,Submitted,2024-08-01
A03022,Craig Martin,Female,35,Port Nathan,Wisconsin,Computer Science,Interview Scheduled,2024-07-04
A03023,Darlene Le,Other,21,Port Reneeland,Kansas,Business,Submitted,2024-05-21
A03024,Michael Ramsey,Other,30,Mistyfurt,Utah,Arts,Interview Scheduled,2024-03-29
A03025,Rebecca Gentry,Male,28,South Rebecca,Maryland,Arts,Rejected,2024-03-21
A03026,Thomas Barton,Other,29,Gravestown,New Hampshire,Arts,Accepted,2024-10-08
A03027,Jacob Harris Jr.,Female,35,Annaton,Mississippi,Law,Interview Scheduled,2024-01-26
A03028,Gregory Sanchez,Other,20,New Tiffanyburgh,Hawaii,Arts,Accepted,2024-10-30
A03029,Stephanie Robinson,Female,34,Port Calvin,Maine,Arts,Rejected,2024-10-29
A03030,Kenneth Hubbard,Female,18,North Meganburgh,Florida,Computer Science,Submitted,2024-03-21
A03031,Mr. Ryan Haley,Male,26,Welchchester,Kansas,Business,Accepted,2024-04-13
A03032,Nicholas Thomas,Other,30,Brandontown,Oregon,Arts,Accepted,2024-02-20
A03033,Kimberly Brown,Male,26,Ryantown,Rhode Island,Arts,Submitted,2024-04-05
A03034,Hannah White,Other,24,Lake Phillip,Hawaii,Law,Accepted,2024-02-06
A03035,Danielle Smith,Male,21,Lake Jared,Kansas,Business,Accepted,2024-01-21
A03036,Randy Stone,Other,22,Garrettfurt,South Carolina,Business,Accepted,2024-04-14
A03037,Mark Liu,Female,32,North Tylermouth,Tennessee,Law,Interview Scheduled,2024-04-24
A03038,Shane Atkinson DDS,Female,23,Port Jasonberg,Washington,Business,Interview Scheduled,2024-04-21
A03039,Jonathan Gomez,Other,35,North Stephen,Arkansas,Law,Submitted,2024-08-04
A03040,Danny Hernandez,Female,25,Jensenport,Utah,Engineering,Accepted,2024-11-05
A03041,Brianna Smith,Other,26,Luceroberg,West Virginia,Business,Rejected,2024-09-30
A03042,Ryan Miller,Female,19,Port Charlesfurt,Georgia,Engineering,Submitted,2023-12-11
A03043,Nicholas Rivera,Other,30,Port Christinaburgh,Georgia,Law,Accepted,2024-04-02
A03044,Joshua Martinez,Female,23,Ellisborough,Ohio,Computer Science,Submitted,2023-12-29
A03045,Jessica Green,Male,29,East Stevenmouth,Massachusetts,Computer Science,Accepted,2024-11-22
A03046,Bill Douglas,Other,33,Amandaton,Ohio,Arts,Accepted,2024-06-22
A03047,Stephanie Edwards,Male,33,Elliottfort,Alabama,Engineering,Rejected,2024-09-03
A03048,Marissa Jones,Female,25,New Patricia,South Dakota,Computer Science,Interview Scheduled,2024-05-10
A03049,Stacey Stanley,Male,32,Michaelbury,Missouri,Business,Rejected,2024-02-22
A03050,Adam Crawford,Male,35,Dustinside,Texas,Computer Science,Rejected,2023-12-27
A03051,Angie Butler,Other,33,Johnsonton,Montana,Engineering,Rejected,2023-12-11
A03052,Andrea Hoover,Female,35,Christianton,Texas,Engineering,Rejected,2024-04-20
A03053,Danielle Tucker,Male,35,Georgechester,Hawaii,Business,Interview Scheduled,2024-02-18
A03054,Gina Case,Other,20,North Christopher,Connecticut,Business,Interview Scheduled,2024-11-23
A03055,Morgan Evans,Other,32,South Samantha,California,Engineering,Rejected,2024-01-02
A03056,Brandi Baker,Female,27,New Hailey,New Hampshire,Computer Science,Submitted,2023-12-28
A03057,Nicholas Miller,Male,34,New Marissa,Texas,Law,Accepted,2024-05-15
A03058,Matthew Knight,Female,20,Englishville,Alabama,Business,Rejected,2024-02-15
A03059,Renee Williams,Male,32,West Sean,Washington,Engineering,Rejected,2024-03-23
A03060,Angel Williams,Female,20,Edwardsborough,Massachusetts,Engineering,Interview Scheduled,2024-05-11
A03061,John Perez,Female,26,Bryantfort,Pennsylvania,Arts,Accepted,2024-01-25
A03062,Brendan Smith,Female,27,Brianmouth,Hawaii,Engineering,Accepted,2024-01-30
A03063,Jonathan West,Other,32,New Michael,South Carolina,Engineering,Accepted,2023-12-10
A03064,Kenneth Wolfe,Male,20,East Jeremiah,South Carolina,Engineering,Rejected,2024-07-08
A03065,Matthew Henderson,Female,35,Matthewsbury,New York,Law,Accepted,2024-02-15
A03066,Hunter Cook,Other,24,East Gary,Utah,Engineering,Submitted,2024-02-10
A03067,Sandra Miller,Other,29,North Christopher,Missouri,Engineering,Interview Scheduled,2024-05-17
A03068,John Poole,Female,19,Port Melissamouth,New York,Engineering,Rejected,2024-01-30
A03069,Thomas Crawford,Male,27,Lake Mariahport,North Dakota,Arts,Rejected,2024-03-07
A03070,Marilyn Newman,Male,18,Johnsonside,Louisiana,Arts,Interview Scheduled,2024-07-16
A03071,Tammy Stephens,Female,27,Owensport,Maryland,Computer Science,Accepted,2024-07-11
A03072,Elaine Chung,Female,24,Lake Andrewside,Maine,Computer Science,Submitted,2024-05-29
A03073,Christina Maldonado,Female,34,Jessicaview,Tennessee,Law,Submitted,2024-04-15
A03074,Lisa Duarte,Other,21,Crystalstad,Nevada,Arts,Interview Scheduled,2024-11-01
A03075,Robert Sanchez,Male,21,Hobbsshire,Massachusetts,Law,Rejected,2023-12-20
A03076,Alan Castillo,Other,26,Browntown,New Jersey,Law,Accepted,2024-11-22
A03077,Caleb Green,Other,27,Macdonaldborough,Arizona,Business,Accepted,2024-10-04
A03078,Lisa King,Male,24,Fernandeztown,New Mexico,Business,Interview Scheduled,2024-07-06
A03079,Mark Gibson,Other,34,Taylorside,Florida,Arts,Interview Scheduled,2024-09-30
A03080,Barbara Oliver,Male,20,Lake Bryce,North Dakota,Computer Science,Accepted,2024-07-14
A03081,Courtney Barron,Other,20,South Rodney,Utah,Law,Submitted,2024-08-10
A03082,Jonathan Rivera,Female,30,Richardmouth,New York,Computer Science,Accepted,2024-01-23
A03083,Megan Peterson,Female,24,Gonzalezton,Mississippi,Arts,Accepted,2024-05-23
A03084,Melissa Mora,Female,32,Susanborough,Colorado,Engineering,Interview Scheduled,2024-12-01
A03085,Meghan Powell,Other,20,East Ashleyfort,Maryland,Computer Science,Accepted,2024-05-19
A03086,Mark Jones,Other,25,Baileyborough,South Dakota,Computer Science,Interview Scheduled,2023-12-25
A03087,Cassandra Norman,Female,28,Warrenburgh,Tennessee,Business,Accepted,2024-04-17
A03088,Justin Bell,Female,21,Nicoleberg,Indiana,Arts,Rejected,2023-12-13
A03089,Mitchell Carpenter,Female,23,Port Robinside,New Mexico,Engineering,Interview Scheduled,2024-04-22
A03090,Karen Simmons,Other,31,Brittanystad,New Hampshire,Engineering,Rejected,2024-05-16
A03091,Ryan Campos,Other,34,Simmonston,Massachusetts,Law,Accepted,2024-05-10
A03092,Jeremy Kim,Female,33,Landryview,Pennsylvania,Business,Rejected,2024-07-05
A03093,Anthony Paul,Other,34,West Joseph,Illinois,Computer Science,Interview Scheduled,2024-10-19
A03094,Mr. John White,Other,29,Lake Anthonyberg,Mississippi,Law,Interview Scheduled,2024-10-06
A03095,Marie Potter,Female,27,North John,Virginia,Arts,Rejected,2024-06-10
A03096,Marissa Peterson,Male,20,Harrisonstad,Michigan,Law,Rejected,2024-09-24
A03097,Theresa Jones,Male,30,North Daltontown,Minnesota,Law,Submitted,2024-09-25
A03098,Juan Cook,Male,24,South Dominicside,Maine,Business,Rejected,2024-10-22
A03099,Christina Jackson,Other,34,North Williamville,Kansas,Computer Science,Accepted,2024-09-10
A03100,Scott Franklin,Other,30,East Lucas,Utah,Computer Science,Accepted,2024-05-18
A03101,Roberta Schmidt,Male,29,New Jessica,Arkansas,Arts,Accepted,2024-11-11
A03102,Shawn Cameron,Other,18,Port Shannonstad,Pennsylvania,Business,Interview Scheduled,2024-08-20
A03103,Kari Arnold,Male,29,Collinfurt,Connecticut,Arts,Rejected,2024-03-10
A03104,Kyle Grant,Female,26,Maryton,California,Computer Science,Rejected,2024-09-02
A03105,Kimberly Lyons,Other,22,Moraport,Washington,Business,Submitted,2024-10-04
A03106,Rhonda Nixon,Other,20,West Mary,Indiana,Business,Interview Scheduled,2024-01-02
A03107,Joshua Marshall,Female,26,South Katherineview,Texas,Law,Accepted,2024-02-26
A03108,Richard Cohen,Male,20,South Brianmouth,Michigan,Engineering,Interview Scheduled,2024-12-04
A03109,Brandon Johnson,Male,29,Lauraview,Texas,Computer Science,Accepted,2024-01-14
A03110,Jonathan Brown,Male,32,Joneshaven,Illinois,Law,Interview Scheduled,2024-10-11
A03111,Joshua Church,Female,20,East Roy,New Mexico,Law,Submitted,2024-04-17
A03112,Michael Guzman,Female,35,South Patricia,Texas,Business,Interview Scheduled,2024-09-22
A03113,Christopher Santos,Female,29,Laurachester,Tennessee,Law,Rejected,2024-01-02
A03114,Robert Randolph,Other,18,Charleshaven,South Carolina,Engineering,Submitted,2024-08-29
A03115,Joshua Martinez,Male,32,Brianberg,Georgia,Computer Science,Accepted,2024-05-04
A03116,Francisco Greer,Male,30,Davidbury,Ohio,Computer Science,Rejected,2024-08-28
A03117,Alexander Strickland,Female,23,Buckfort,Missouri,Arts,Interview Scheduled,2024-11-25
A03118,Alicia Miller,Male,19,Lake Larrybury,Connecticut,Computer Science,Accepted,2023-12-21
A03119,Tyler Mccoy,Female,32,Port Terry,Wyoming,Arts,Interview Scheduled,2024-06-27
A03120,Debra Peterson,Male,27,New Shannonchester,Virginia,Engineering,Accepted,2024-05-20
A03121,Natalie Bender,Male,19,Lake Bobby,West Virginia,Business,Accepted,2024-04-17
A03122,Stephen Wilson,Male,31,Carolchester,Mississippi,Business,Submitted,2024-05-20
A03123,Gloria Valentine,Other,27,East Lisafort,Kentucky,Arts,Accepted,2024-05-31
A03124,John Allison,Male,22,Michaelstad,Delaware,Law,Rejected,2024-04-27
A03125,Erin Lewis,Other,27,South Corey,New York,Computer Science,Rejected,2024-10-19
A03126,Michael Schwartz,Female,35,North Margarettown,Connecticut,Computer Science,Accepted,2024-02-07
A03127,Alexis Brown,Male,24,Georgehaven,Maine,Business,Accepted,2024-05-23
A03128,Wendy Turner,Other,31,Richmouth,Minnesota,Engineering,Submitted,2024-10-13
A03129,Amy West,Male,33,East Krystalmouth,Florida,Arts,Submitted,2024-11-26
A03130,Robert Singh,Female,31,Josephfurt,Vermont,Computer Science,Accepted,2024-06-27
A03131,Rhonda Robinson,Other,24,New Thomasfort,Maryland,Arts,Interview Scheduled,2023-12-22
A03132,Robin Dean,Other,21,Phillipsborough,Indiana,Computer Science,Submitted,2023-12-20
A03133,Angela Rivera,Other,28,South Teresa,Kentucky,Law,Interview Scheduled,2024-04-05
A03134,David Miller,Other,25,Owensside,Wisconsin,Engineering,Interview Scheduled,2023-12-13
A03135,Melissa Sherman,Male,18,New Marissa,Massachusetts,Law,Rejected,2024-10-19
A03136,Charlotte Fisher,Female,28,Evansport,Colorado,Engineering,Submitted,2024-09-30
A03137,Robert Delgado,Male,30,Campbellmouth,New Jersey,Arts,Submitted,2024-01-05
A03138,Kimberly Brown,Other,26,South Amandastad,New Hampshire,Computer Science,Rejected,2024-08-12
A03139,Joseph Baird,Other,27,Lake Toddville,Nevada,Arts,Interview Scheduled,2024-11-11
A03140,Karla Campbell,Male,21,North Jon,Nebraska,Engineering,Submitted,2024-03-20
A03141,Tracy Acosta,Male,25,South Benjaminberg,Nevada,Engineering,Rejected,2024-08-17
A03142,James Miller,Male,27,East Philipshire,Florida,Arts,Accepted,2023-12-29
A03143,Jessica Swanson,Male,25,East Daniel,Iowa,Business,Interview Scheduled,2024-04-22
A03144,Sarah Griffin,Male,28,Lisatown,Ohio,Law,Interview Scheduled,2024-03-17
A03145,Jeffrey Petty,Male,34,Laurenview,Texas,Engineering,Interview Scheduled,2024-09-09
A03146,Michael Salinas PhD,Female,27,Higginsshire,Wyoming,Law,Submitted,2023-12-19
A03147,Nicole Gonzalez,Other,21,Lake Richard,California,Computer Science,Accepted,2024-11-29
A03148,Rodney Smith,Female,28,North Christopher,Indiana,Arts,Accepted,2024-10-22
A03149,Brandon Henderson,Female,18,Andreafort,Florida,Arts,Accepted,2024-03-22
A03150,Douglas Mcmahon,Other,24,Jeffreyborough,Florida,Computer Science,Interview Scheduled,2024-04-26
A03151,Laura Petersen,Other,23,Port Loriborough,California,Law,Interview Scheduled,2024-08-15
A03152,Hunter Brown,Other,25,Newtonshire,Missouri,Engineering,Interview Scheduled,2024-02-05
A03153,Jason Brown,Other,29,North Jefferyborough,Nebraska,Business,Rejected,2024-08-13
A03154,Robert Lawrence,Male,27,Jeffreyfurt,Arkansas,Business,Submitted,2024-02-20
A03155,Cassandra Hale,Other,24,South Mark,Kansas,Business,Submitted,2024-06-18
A03156,Melissa Salinas,Female,31,Lake Shawnchester,Kentucky,Computer Science,Rejected,2024-10-09
A03157,Matthew Brown,Female,32,South Johnland,Indiana,Engineering,Rejected,2024-09-29
A03158,Lorraine Anderson,Female,20,East Alex,North Dakota,Engineering,Submitted,2024-11-13
A03159,Jonathan Stanley,Other,34,Lisamouth,Arizona,Arts,Rejected,2024-10-21
A03160,Neil Cruz,Other,32,Lisaburgh,New Mexico,Engineering,Submitted,2024-04-25
A03161,David Walker,Male,21,Ericburgh,Hawaii,Law,Interview Scheduled,2024-06-24
A03162,Jill Scott,Male,31,Tannerfurt,South Dakota,Computer Science,Interview Scheduled,2024-11-02
A03163,Mary Reyes,Male,21,Xaviertown,Wyoming,Engineering,Submitted,2024-05-15
A03164,Brenda Frazier,Male,22,Robertton,Arkansas,Arts,Rejected,2024-08-25
A03165,Brandy Schultz,Other,22,Davidberg,South Dakota,Law,Submitted,2024-05-11
A03166,William Ford,Male,18,Chamberstown,Florida,Engineering,Rejected,2024-11-22
A03167,Kristen Stevens,Female,23,Alicialand,Alaska,Law,Interview Scheduled,2024-10-04
A03168,Robert Carney,Male,31,Lake Richardland,Nevada,Law,Interview Scheduled,2024-10-23
A03169,Lisa Johnson,Female,34,Christianland,South Carolina,Engineering,Interview Scheduled,2024-01-16
A03170,Melissa Strickland,Female,19,Joantown,Illinois,Engineering,Accepted,2024-07-26
A03171,Glenn Martinez,Other,27,North Lisa,Florida,Engineering,Accepted,2024-06-13
A03172,Joshua Martin,Male,27,East Tyler,Colorado,Law,Rejected,2023-12-25
A03173,Shelly Knapp,Other,25,Lauraberg,New Hampshire,Law,Accepted,2023-12-11
A03174,Jason Morse,Female,25,Ochoamouth,Pennsylvania,Engineering,Accepted,2024-05-16
A03175,Curtis Flores,Male,34,Mariotown,New Jersey,Computer Science,Accepted,2024-10-14
A03176,Mariah Edwards,Other,34,Munozhaven,Connecticut,Law,Rejected,2024-07-15
A03177,Tony Hopkins,Female,24,Youngfort,Mississippi,Engineering,Accepted,2024-05-31
A03178,David Guzman,Other,26,North Laurenside,Louisiana,Business,Interview Scheduled,2024-02-04
A03179,Tyler Wilkerson,Other,33,South Davidberg,Washington,Computer Science,Submitted,2024-09-01
A03180,Christian Hernandez,Female,30,Owensburgh,Utah,Arts,Interview Scheduled,2024-04-15
A03181,Kristin Leonard,Male,32,Cameronhaven,Nevada,Engineering,Interview Scheduled,2024-06-30
A03182,Denise Stewart,Male,23,New Jenniferfort,Rhode Island,Engineering,Rejected,2024-07-01
A03183,Howard Bowman,Other,27,Port Renee,Illinois,Computer Science,Accepted,2024-03-14
A03184,Alicia Thomas,Other,32,Carlsonside,Tennessee,Arts,Submitted,2024-01-27
A03185,Theresa Smith,Male,29,Danielberg,Iowa,Law,Rejected,2024-05-13
A03186,Mrs. Jamie Sawyer,Female,21,Fisherhaven,Mississippi,Business,Accepted,2024-06-06
A03187,Paula Jefferson,Male,21,Murphychester,Wisconsin,Computer Science,Accepted,2024-05-23
A03188,Amber Wilson,Female,24,West Robertfurt,Oklahoma,Business,Rejected,2024-01-05
A03189,Caitlyn Wheeler,Male,23,West Steven,Michigan,Arts,Interview Scheduled,2024-09-05
A03190,Brandon Klein,Other,24,North Ashley,Maryland,Business,Accepted,2024-08-24
